"Código";"Artículo";"Descripción";"Descripción"
"7793617319490";"40-21072";"MELANGE";"L"
"7793617319506";"40-21072";"MELANGE";"XL"
"7793617319513";"40-21073";"MELANGE";"S"
"7793617319520";"40-21073";"MELANGE";"M"
"7793617319537";"40-21073";"MELANGE";"L"
"7793617319544";"40-21073";"MELANGE";"XL"
"7793617319568";"40-21074";"BLANCO";"M"
"7793617319575";"40-21074";"BLANCO";"L"
"7793617319582";"40-21074";"BLANCO";"XL"
"7793617321325";"40-3334.3M";"SURTIDO";"UNICO"
"7793617321332";"40-3335";"SURTIDO";"UNICO"
"7793617324319";"40-12570";"SURTIDO";"1"
"7793617324326";"40-12570";"SURTIDO";"2"
"7793617324364";"40-12570";"SURTIDO";"2"
"7793617324371";"40-12570";"SURTIDO";"3"
"7793617324432";"40-12595";"SURTIDO";"1"
"7793617324449";"40-12595";"SURTIDO";"2"
"7793617324463";"40-12595";"SURTIDO";"4"
"7793617324586";"40-12595";"SURTIDO";"4"
"7793617324715";"40-12124";"SURTIDO";"1"
"7793617324845";"40-12137";"SURTIDO";"1/2"
"7793617325439";"40-12500";"SURTIDO";"2"
"7793617325897";"40-12636";"SURTIDO";"1"
"7793617325941";"40-12636";"SURTIDO";"2"
"7793617325989";"40-12636";"SURTIDO";"2"
"7793617326023";"40-12636";"SURTIDO";"2"
"7793617326030";"40-12636";"SURTIDO";"3"
"7793617326054";"40-12636";"SURTIDO";"1"
"7793617326061";"40-12636";"SURTIDO";"2"
"7793617326078";"40-12636";"SURTIDO";"3"
"7793617326085";"40-12636";"SURTIDO";"4"
"7793617327082";"40-12709";"SURTIDO";"4"
"7793617327198";"40-12709";"SURTIDO";"3"
"7793617327464";"40-12711";"SURTIDO";"2"
"7793617327488";"40-12711";"SURTIDO";"4"
"7793617327570";"40-12711";"SURTIDO";"1"
"7793617327587";"40-12711";"SURTIDO";"2"
"7793617327594";"40-12711";"SURTIDO";"3"
"7793617327600";"40-12711";"SURTIDO";"4"
"7793617328287";"40-12770";"SURTIDO";"1/2"
"7793617328300";"40-12770";"SURTIDO";"1/2"
"7793617328317";"40-12770";"SURTIDO";"3"
"7793617328331";"40-12770";"SURTIDO";"3"
"7793617331256";"40-12815";"SURTIDO";"1"
"7793617331263";"40-12815";"SURTIDO";"2"
"7793617331270";"40-12815";"SURTIDO";"3"
"7793617331287";"40-12815";"SURTIDO";"4"
"7793617334448";"21-11768";"SURTIDO";"L"
"7793617334479";"21-11769";"SURTIDO";"S"
"7793617334486";"21-11769";"SURTIDO";"M"
"7793617334493";"21-11769";"SURTIDO";"L"
"7793617334509";"21-11769";"SURTIDO";"XL"
"7793617334530";"21-11770";"SURTIDO";"M"
"7793617334547";"21-11770";"SURTIDO";"L"
"7793617334554";"21-11770";"SURTIDO";"XL"
"7793617334561";"21-11770";"SURTIDO";"XXL"
"7793617335506";"40-10159";"NEGRO";"4"
"7793617335520";"40-10160";"NEGRO";"1"
"7793617335537";"40-10160";"NEGRO";"2"
"7793617335544";"40-10160";"NEGRO";"3"
"7793617335551";"40-10160";"NEGRO";"4"
"7793617335575";"40-10161";"NEGRO";"S"
"7793617335599";"40-10161";"NEGRO";"L"
"7793617335605";"40-10161";"NEGRO";"XL"
"7793617335612";"40-10161";"NEGRO";"XXL"
"7793617335643";"40-10162";"NEGRO";"3"
"7793617336114";"40-10172";"NEGRO";"4"
"7793617337074";"40-3339";"SURTIDO";"UNICO"
"7793617337081";"40-3340";"SURTIDO";"UNICO"
"7793617337180";"21-11762";"SURTIDO";"XL"
"7793617337197";"21-11762";"SURTIDO";"XXL"
"7793617338293";"40-10184";"MARINO";"2"
"7793617338576";"40-10191";"NEGRO";"2"
"7793617338583";"40-10191";"NEGRO";"3"
"7793617338699";"40-10194";"NEGRO";"M"
"7793617339818";"40-3343";"SURTIDO";"UNICO"
"7793617340500";"40-6235";"NEGRO";"S"
"7793617340517";"40-6235";"NEGRO";"M"
"7793617340524";"40-6235";"NEGRO";"L"
"7793617340555";"40-6235";"BLANCO";"M"
"7793617340562";"40-6235";"BLANCO";"L"
"7793617340586";"40-6238";"BLANCO";"85"
"7793617340593";"40-6238";"BLANCO";"90"
"7793617340609";"40-6238";"BLANCO";"95"
"7793617340616";"40-6238";"BLANCO";"100"
"7793617340623";"40-6238";"NEGRO";"85"
"7793617340630";"40-6238";"NEGRO";"90"
"7793617340647";"40-6238";"NEGRO";"95"
"7793617340661";"40-6238";"AVELLANA";"85"
"7793617340678";"40-6238";"AVELLANA";"90"
"7793617340685";"40-6238";"AVELLANA";"95"
"7793617340692";"40-6238";"AVELLANA";"100"
"7793617340715";"40-6238";"AZULINO";"90"
"7793617340722";"40-6238";"AZULINO";"95"
"7793617340746";"40-6239";"BLANCO";"85"
"7793617340753";"40-6239";"BLANCO";"90"
"7793617340760";"40-6239";"BLANCO";"95"
"7793617340784";"40-6239";"NEGRO";"85"
"7793617340791";"40-6239";"NEGRO";"90"
"7793617340807";"40-6239";"NEGRO";"95"
"7793617340821";"40-6239";"AVELLANA";"85"
"7793617340838";"40-6239";"AVELLANA";"90"
"7793617340845";"40-6239";"AVELLANA";"95"
"7793617340937";"40-6242";"SURTIDO";"UNICO"
"7793617341040";"40-6243";"SURTIDO";"UNICO"
"7793617341064";"40-6245";"SURTIDO";"UNICO"
"7793617341149";"40-6246";"BLANCO";"85"
"7793617341156";"40-6246";"BLANCO";"90"
"7793617341163";"40-6246";"BLANCO";"95"
"7793617341170";"40-6246";"BLANCO";"100"
"7793617341187";"40-6246";"NEGRO";"85"
"7793617341194";"40-6246";"NEGRO";"90"
"7793617341200";"40-6246";"NEGRO";"95"
"7793617341217";"40-6246";"NEGRO";"100"
"7793617341224";"40-6246";"AVELLANA";"85"
"7793617341231";"40-6246";"AVELLANA";"90"
"7793617341248";"40-6246";"AVELLANA";"95"
"7793617341255";"40-6246";"AVELLANA";"100"
"7793617341460";"40-6247";"BLANCO";"95"
"7793617341477";"40-6247";"BLANCO";"100"
"7793617341484";"40-6247";"BLANCO";"105"
"7793617341491";"40-6247";"BLANCO";"110"
"7793617341521";"40-6247";"NEGRO";"95"
"7793617341538";"40-6247";"NEGRO";"100"
"7793617341545";"40-6247";"NEGRO";"105"
"7793617341552";"40-6247";"NEGRO";"110"
"7793617341583";"40-6247";"MILITAR";"95"
"7793617341590";"40-6247";"MILITAR";"100"
"7793617341606";"40-6247";"MILITAR";"105"
"7793617341620";"40-6248";"BLANCO";"85"
"7793617341637";"40-6248";"BLANCO";"90"
"7793617341644";"40-6248";"BLANCO";"95"
"7793617341651";"40-6248";"BLANCO";"100"
"7793617341668";"40-6248";"BLANCO";"105"
"7793617341675";"40-6248";"NEGRO";"85"
"7793617341682";"40-6248";"NEGRO";"90"
"7793617341699";"40-6248";"NEGRO";"95"
"7793617341705";"40-6248";"NEGRO";"100"
"7793617341712";"40-6248";"NEGRO";"105"
"7793617341729";"40-6248";"MILITAR";"85"
"7793617341736";"40-6248";"MILITAR";"90"
"7793617341743";"40-6248";"MILITAR";"95"
"7793617341781";"40-6249";"SURTIDO";"UNICO"
"7793617341835";"40-6249";"SURTIDO";"UNICO"
"7793617341866";"40-6251";"SURTIDO";"UNICO"
"7793617341996";"40-6252";"SURTIDO";"UNICO"
"7793617342054";"40-6253";"NEGRO";"90"
"7793617342061";"40-6253";"NEGRO";"95"
"7793617342085";"40-6253";"AZULINO";"85"
"7793617342092";"40-6253";"AZULINO";"90"
"7793617342108";"40-6253";"AZULINO";"95"
"7793617342115";"40-6253";"AZULINO";"100"
"7793617342122";"40-6255";"NEGRO";"85"
"7793617342139";"40-6255";"NEGRO";"90"
"7793617342146";"40-6255";"NEGRO";"95"
"7793617342153";"40-6255";"NEGRO";"100"
"7793617342160";"40-6255";"AZULINO";"85"
"7793617342177";"40-6255";"AZULINO";"90"
"7793617342184";"40-6255";"AZULINO";"95"
"7793617342191";"40-6255";"AZULINO";"100"
"7793617342207";"40-6256";"SURTIDO";"UNICO"
"7793617342276";"40-6257";"SURTIDO";"UNICO"
"7793617342290";"40-6258";"NEGRO";"2"
"7793617342474";"40-6801";"NEGRO";"1/2"
"7793617342481";"40-6801";"NEGRO";"3/4"
"7793617342498";"40-6801";"NEGRO";"5/6"
"7793617342504";"40-6801";"BLANCO";"1/2"
"7793617342511";"40-6801";"BLANCO";"3/4"
"7793617342528";"40-6801";"BLANCO";"5/6"
"7793617342627";"40-6803";"SURTIDO";"UNICO"
"7793617342801";"40-6799";"SURTIDO";"UNICO"
"7793617342993";"21-11753";"SURTIDO";"L"
"7793617343013";"21-11753";"SURTIDO";"XXL"
"7793617343020";"21-11754";"SURTIDO";"S"
"7793617343037";"21-11754";"SURTIDO";"M"
"7793617343044";"21-11754";"SURTIDO";"L"
"7793617343051";"21-11754";"SURTIDO";"XL"
"7793617343068";"21-11754";"SURTIDO";"XXL"
"7793617343075";"21-11755";"SURTIDO";"S"
"7793617343082";"21-11755";"SURTIDO";"M"
"7793617343099";"21-11755";"SURTIDO";"L"
"7793617343105";"21-11755";"SURTIDO";"XL"
"7793617343112";"21-11755";"SURTIDO";"XXL"
"7793617343129";"21-11756";"SURTIDO";"S"
"7793617343136";"21-11756";"SURTIDO";"M"
"7793617343143";"21-11756";"SURTIDO";"L"
"7793617343150";"21-11756";"SURTIDO";"XL"
"7793617343167";"21-11756";"SURTIDO";"XXL"
"7793617343174";"21-11757";"SURTIDO";"S"
"7793617343181";"21-11757";"SURTIDO";"M"
"7793617343198";"21-11757";"SURTIDO";"L"
"7793617343204";"21-11757";"SURTIDO";"XL"
"7793617343211";"21-11757";"SURTIDO";"XXL"
"7793617343228";"21-11758";"SURTIDO";"S"
"7793617343235";"21-11758";"SURTIDO";"M"
"7793617343242";"21-11758";"SURTIDO";"L"
"7793617343259";"21-11758";"SURTIDO";"XL"
"7793617343266";"21-11758";"SURTIDO";"XXL"
"7793617343396";"21-11750";"SURTIDO";"M"
"7793617343402";"21-11750";"SURTIDO";"L"
"7793617343419";"21-11750";"SURTIDO";"XL"
"7793617343426";"21-11750";"SURTIDO";"XXL"
"7793617343525";"40-10200";"NEGRO";"1"
"7793617343532";"40-10200";"NEGRO";"2"
"7793617343679";"40-10195";"NEGRO";"4"
"7793617343723";"40-10196";"NEGRO";"1"
"7793617343730";"40-10196";"NEGRO";"2"
"7793617343747";"40-10196";"NEGRO";"3"
"7793617343754";"40-10196";"NEGRO";"4"
"7793617343761";"40-10196";"MOCCA";"1"
"7793617343778";"40-10196";"MOCCA";"2"
"7793617343785";"40-10196";"MOCCA";"3"
"7793617343792";"40-10196";"MOCCA";"4"
"7793617343808";"40-10197";"NEGRO";"1"
"7793617343815";"40-10197";"NEGRO";"2"
"7793617343822";"40-10197";"NEGRO";"3"
"7793617343839";"40-10197";"NEGRO";"4"
"7793617343846";"40-10197";"MOCCA";"1"
"7793617343853";"40-10197";"MOCCA";"2"
"7793617343860";"40-10197";"MOCCA";"3"
"7793617343884";"40-10198";"NEGRO";"S"
"7793617343891";"40-10198";"NEGRO";"M"
"7793617343907";"40-10198";"NEGRO";"L"
"7793617343914";"40-10198";"NEGRO";"XL"
"7793617343921";"40-10198";"MOCCA";"S"
"7793617343938";"40-10198";"MOCCA";"M"
"7793617343945";"40-10198";"MOCCA";"L"
"7793617343952";"40-10198";"MOCCA";"XL"
"7793617344645";"40-10203";"NEGRO";"1"
"7793617345925";"40-6246";"BLANCO";"105"
"7793617345932";"40-6246";"NEGRO";"105"
"7793617345949";"40-6246";"AVELLANA";"105"
"779361734808";"40-10197";"NEGRO";"1"
"7793617355467";"40-5610";"SURTIDO";"UNICO"
"7793617355474";"40-5614";"SURTIDO";"UNICO"
"7793617355481";"40-5615";"SURTIDO";"UNICO"
"7793617357577";"40-6285";"LAVANDA";"85"
"7793617357591";"40-6285";"LAVANDA";"95"
"7793617357614";"40-6285";"PETROLEO";"85"
"7793617357621";"40-6285";"PETROLEO";"90"
"7793617357638";"40-6285";"PETROLEO";"95"
"7793617357645";"40-6285";"PETROLEO";"100"
"7793617357713";"40-6286";"LAVANDA";"95"
"7793617357737";"40-6286";"PETROLEO";"85"
"7793617357744";"40-6286";"PETROLEO";"90"
"7793617357751";"40-6286";"PETROLEO";"95"
"7793617357768";"40-6286";"PETROLEO";"100"
"7793617358079";"40-6293";"FRESA";"90"
"7793617358093";"40-6293";"FRESA";"100"
"7793617358109";"40-6293";"FRESA";"105"
"7793617358338";"40-6299";"NEGRO";"1/2"
"7793617358345";"40-6299";"NEGRO";"3/4"
"7793617358352";"40-6299";"NEGRO";"5/6"
"7793617358376";"40-6299";"BLANCO";"3/4"
"7793617358383";"40-6299";"BLANCO";"5/6"
"7793617358574";"40-6303";"NEGRO";"1/2"
"7793617358581";"40-6303";"NEGRO";"3/4"
"7793617358598";"40-6303";"NEGRO";"5/6"
"7793617358604";"40-6303";"BLANCO";"1/2"
"7793617358611";"40-6303";"BLANCO";"3/4"
"7793617358628";"40-6303";"BLANCO";"5/6"
"7793617358970";"40-10215";"ANIMAL PRINT";"3"
"7793617358987";"40-10215";"ANIMAL PRINT";"4"
"7793617358994";"40-10216";"ANIMAL PRINT";"S"
"7793617359007";"40-10216";"ANIMAL PRINT";"M"
"7793617359014";"40-10216";"ANIMAL PRINT";"L"
"7793617359021";"40-10216";"ANIMAL PRINT";"XL"
"7793617359601";"40-10224";"MELANGE";"2"
"7793617359618";"40-10224";"MELANGE";"3"
"7793617359625";"40-10224";"MELANGE";"4"
"7793617359632";"40-10225";"MELANGE";"1"
"7793617359649";"40-10225";"MELANGE";"2"
"7793617359656";"40-10225";"MELANGE";"3"
"7793617359663";"40-10225";"MELANGE";"4"
"7793617360089";"21-11737.4";"SURTIDO";"S"
"7793617360096";"21-11737.4";"SURTIDO";"M"
"7793617360102";"21-11737.4";"SURTIDO";"L"
"7793617360119";"21-11737.4";"SURTIDO";"XL"
"7793617360126";"21-11737.4";"SURTIDO";"XXL"
"7793617360294";"21-11737.9";"SURTIDO";"S"
"7793617360300";"21-11737.9";"SURTIDO";"M"
"7793617360317";"21-11737.9";"SURTIDO";"L"
"7793617360324";"21-11737.9";"SURTIDO";"XL"
"7793617360331";"21-11737.9";"SURTIDO";"XXL"
"7793617360584";"21-11730";"SURTIDO";"M"
"7793617360591";"21-11730";"SURTIDO";"L"
"7793617360607";"21-11730";"SURTIDO";"XL"
"7793617360614";"21-11730";"SURTIDO";"XXL"
"7793617361703";"21-11788.9";"SURTIDO";"S"
"7793617361710";"21-11788.9";"SURTIDO";"M"
"7793617361727";"21-11788.9";"SURTIDO";"L"
"7793617361734";"21-11788.9";"SURTIDO";"XL"
"7793617361741";"21-11788.9";"SURTIDO";"XXL"
"7793617361918";"40-6298";"NEGRO";"1/2"
"7793617361963";"21-11812.9";"SURTIDO";"S"
"7793617361987";"21-11812.9";"SURTIDO";"L"
"7793617362007";"21-11812.9";"SURTIDO";"XXL"
"7793617857602";"40-420";"NEGRO";"UNICO"
"7793617860985";"40-14";"NEGRO";"UNICO"
"7793617861845";"40-64";"SURTIDO";"1"
"7793617861852";"40-64";"SURTIDO";"1"
"7793617861869";"40-64";"SURTIDO";"1"
"7793617861876";"40-64";"SURTIDO";"1"
"7793617861883";"40-64";"SURTIDO";"1"
"7793617861890";"40-64";"SURTIDO";"1"
"7793617861906";"40-64";"SURTIDO";"1"
"7793617861913";"40-64";"SURTIDO";"2"
"7793617861920";"40-64";"NEGRO";"2"
"7793617861937";"40-64";"NATURAL";"2"
"7793617861944";"40-64";"SURTIDO";"2"
"7793617861951";"40-64";"SURTIDO";"2"
"7793617861968";"40-64";"SURTIDO";"2"
"7793617861975";"40-64";"SURTIDO";"2"
"7793617861982";"40-64";"SURTIDO";"3"
"7793617861999";"40-64";"NEGRO";"3"
"7793617862002";"40-64";"NATURAL";"3"
"7793617862019";"40-64";"SURTIDO";"3"
"7793617862026";"40-64";"SURTIDO";"3"
"7793617862033";"40-64";"SURTIDO";"3"
"7793617862040";"40-64";"SURTIDO";"3"
"7793617862057";"40-64";"SURTIDO";"4"
"7793617862064";"40-64";"NEGRO";"4"
"7793617862071";"40-64";"NATURAL";"4"
"7793617862088";"40-64";"SURTIDO";"4"
"7793617862095";"40-64";"SURTIDO";"4"
"7793617862101";"40-64";"SURTIDO";"4"
"7793617862118";"40-64";"SURTIDO";"4"
"7793617862767";"40-67";"NATURAL";"2"
"7793617862880";"40-67";"NATURAL";"4"
"7793617863733";"40-71";"NEGRO";"1"
"7793617863740";"40-71";"NATURAL";"1"
"7793617863757";"40-71";"TOSTADO";"1"
"7793617863832";"40-71";"NATURAL";"2"
"7793617863849";"40-71";"TOSTADO";"2"
"7793617863917";"40-71";"NEGRO";"3"
"7793617863924";"40-71";"NATURAL";"3"
"7793617863931";"40-71";"TOSTADO";"3"
"7793617864006";"40-71";"NEGRO";"4"
"7793617864020";"40-71";"NEGRO";"4"
"7793617864099";"40-72";"NEGRO";"1"
"7793617864105";"40-72";"NATURAL";"1"
"7793617864143";"40-72";"AZUL";"1"
"7793617864181";"40-72";"BORDO";"1"
"7793617864259";"40-72";"NEGRO";"2"
"7793617864266";"40-72";"NATURAL";"2"
"7793617864297";"40-72";"ANTRACITA";"2"
"7793617864419";"40-72";"NEGRO";"3"
"7793617864426";"40-72";"NATURAL";"3"
"7793617864457";"40-72";"ANTRACITA";"3"
"7793617864518";"40-76";"VERDE";"3"
"7793617864570";"40-72";"NEGRO";"4"
"7793617864587";"40-72";"NATURAL";"4"
"7793617864624";"40-72";"AZUL";"4"
"7793617864662";"40-72";"BORDO";"4"
"7793617864679";"40-72";"VERDE";"4"
"7793617864723";"40-76";"SURTIDO";"1"
"7793617864730";"40-76";"NEGRO";"1"
"7793617864747";"40-76";"NATURAL";"1"
"7793617864754";"40-76";"TOSTADO";"1"
"7793617864761";"40-76";"SURTIDO";"1"
"7793617864778";"40-76";"SURTIDO";"1"
"7793617864785";"40-76";"SURTIDO";"1"
"7793617864808";"40-76";"SURTIDO";"2"
"7793617864815";"40-76";"NEGRO";"2"
"7793617864822";"40-76";"NATURAL";"2"
"7793617864839";"40-76";"TOSTADO";"2"
"7793617864846";"40-76";"SURTIDO";"2"
"7793617864853";"40-76";"SURTIDO";"2"
"7793617864860";"40-76";"SURTIDO";"2"
"7793617864884";"40-76";"SURTIDO";"3"
"7793617864891";"40-76";"NEGRO";"3"
"7793617864907";"40-76";"NATURAL";"3"
"7793617864914";"40-76";"TOSTADO";"3"
"7793617864921";"40-76";"SURTIDO";"3"
"7793617864938";"40-76";"SURTIDO";"3"
"7793617864945";"40-76";"SURTIDO";"3"
"7793617864969";"40-76";"SURTIDO";"4"
"7793617864976";"40-76";"NEGRO";"4"
"7793617864983";"40-76";"NATURAL";"4"
"7793617864990";"40-76";"TOSTADO";"4"
"7793617865003";"40-76";"SURTIDO";"4"
"7793617865010";"40-76";"SURTIDO";"4"
"7793617865027";"40-76";"SURTIDO";"4"
"7793617865898";"40-85";"SURTIDO";"UNICO"
"7793617865904";"40-85";"SURTIDO";"UNICO"
"7793617865911";"40-85";"NEGRO";"UNICO"
"7793617865928";"40-85";"NATURAL";"UNICO"
"7793617865935";"40-85";"SURTIDO";"UNICO"
"7793617865942";"40-85";"SURTIDO";"UNICO"
"7793617865959";"40-85";"SURTIDO";"UNICO"
"7793617865966";"40-85";"SURTIDO";"UNICO"
"7793617865973";"40-86";"BLANCO";"UNICO"
"7793617865980";"40-86";"NEGRO";"UNICO"
"7793617865997";"40-420";"NEGRO";"UNICO"
"7793617866000";"40-86";"SURTIDO";"UNICO"
"7793617866017";"40-86";"SURTIDO";"UNICO"
"7793617866024";"40-86";"ROJO";"UNICO"
"7793617866031";"40-86";"SURTIDO";"UNICO"
"7793617866062";"40-86";"SURTIDO";"UNICO"
"7793617866079";"40-86";"SURTIDO";"UNICO"
"7793617866093";"40-86";"SURTIDO";"UNICO"
"7793617866123";"40-86";"SURTIDO";"UNICO"
"7793617866130";"40-86";"SURTIDO";"UNICO"
"7793617866284";"40-91";"SURTIDO";"1"
"7793617866291";"40-91";"SURTIDO";"1"
"7793617866307";"40-91";"SURTIDO";"1"
"7793617866314";"40-91";"SURTIDO";"1"
"7793617866321";"40-91";"SURTIDO";"1"
"7793617866338";"40-91";"SURTIDO";"1"
"7793617866345";"40-91";"SURTIDO";"1"
"7793617866352";"40-91";"SURTIDO";"2"
"7793617866369";"40-91";"NEGRO";"2"
"7793617866376";"40-91";"SURTIDO";"2"
"7793617866383";"40-91";"SURTIDO";"2"
"7793617866390";"40-91";"SURTIDO";"2"
"7793617866406";"40-91";"SURTIDO";"2"
"7793617866413";"40-91";"SURTIDO";"2"
"7793617866420";"40-91";"SURTIDO";"3"
"7793617866437";"40-91";"NEGRO";"3"
"7793617866444";"40-91";"NATURAL";"3"
"7793617866451";"40-91";"SURTIDO";"3"
"7793617866468";"40-91";"SURTIDO";"3"
"7793617866475";"40-91";"SURTIDO";"3"
"7793617866482";"40-91";"SURTIDO";"3"
"7793617866499";"40-91";"SURTIDO";"4"
"7793617866505";"40-91";"NEGRO";"4"
"7793617866512";"40-91";"NATURAL";"4"
"7793617866529";"40-91";"SURTIDO";"4"
"7793617866536";"40-91";"SURTIDO";"4"
"7793617866543";"40-91";"SURTIDO";"4"
"7793617866550";"40-91";"SURTIDO";"4"
"7793617867083";"40-97";"SURTIDO";"1"
"7793617867090";"40-97";"SURTIDO";"1"
"7793617867106";"40-97";"SURTIDO";"1"
"7793617867113";"40-97";"SURTIDO";"1"
"7793617867120";"40-97";"SURTIDO";"1"
"7793617867137";"40-97";"SURTIDO";"1"
"7793617867144";"40-97";"SURTIDO";"2"
"7793617867151";"40-97";"SURTIDO";"2"
"7793617867168";"40-97";"SURTIDO";"2"
"7793617867175";"40-97";"SURTIDO";"2"
"7793617867182";"40-97";"SURTIDO";"2"
"7793617867199";"40-97";"SURTIDO";"2"
"7793617867205";"40-97";"SURTIDO";"3"
"7793617867212";"40-97";"SURTIDO";"3"
"7793617867229";"40-97";"SURTIDO";"3"
"7793617867236";"40-97";"SURTIDO";"3"
"7793617867243";"40-97";"SURTIDO";"3"
"7793617867250";"40-97";"SURTIDO";"3"
"7793617867267";"40-97";"SURTIDO";"4"
"7793617867274";"40-97";"SURTIDO";"4"
"7793617867281";"40-97";"SURTIDO";"4"
"7793617867298";"40-97";"SURTIDO";"4"
"7793617867304";"40-97";"SURTIDO";"4"
"7793617867311";"40-97";"SURTIDO";"4"
"7793617867977";"40-110";"NATURAL";"UNICO"
"7793617867984";"40-110";"TOSTADO";"UNICO"
"7793617868011";"40-110";"NEGRO";"UNICO"
"7793617868196";"40-420";"SURTIDO";"UNICO"
"7793617868202";"40-420";"NATURAL";"UNICO"
"7793617868219";"40-420";"TOSTADO";"UNICO"
"7793617868226";"40-420";"SURTIDO";"UNICO"
"7793617868233";"40-420";"SURTIDO";"UNICO"
"7793617868240";"40-420";"NEGRO";"UNICO"
"7793617868257";"40-420";"SURTIDO";"UNICO"
"7793617868264";"40-420";"SURTIDO";"UNICO"
"7793617868288";"40-420";"TOSTADO";"UNICO"
"7793617868295";"40-420";"TOSTADO";"UNICO"
"7793617868387";"40-71";"NATURAL";"5"
"7793617868448";"40-76";"NEGRO";"5"
"7793617868455";"40-76";"NATURAL";"5"
"7793617868462";"40-76";"TOSTADO";"5"
"7793617870823";"40-1002";"SURTIDO";"1"
"7793617870830";"40-1002";"NATURAL";"1"
"7793617870847";"40-1002";"TOSTADO";"1"
"7793617870854";"40-1002";"SURTIDO";"1"
"7793617870861";"40-1002";"SURTIDO";"1"
"7793617870878";"40-1002";"NEGRO";"1"
"7793617870885";"40-1002";"SURTIDO";"1"
"7793617870892";"40-1002";"SURTIDO";"1"
"7793617870908";"40-1002";"SURTIDO";"2"
"7793617870915";"40-1002";"NATURAL";"2"
"7793617870922";"40-1002";"TOSTADO";"2"
"7793617870939";"40-1002";"SURTIDO";"2"
"7793617870946";"40-1002";"SURTIDO";"2"
"7793617870953";"40-1002";"NEGRO";"2"
"7793617870960";"40-1002";"SURTIDO";"2"
"7793617870977";"40-1002";"SURTIDO";"2"
"7793617870984";"40-1002";"SURTIDO";"3"
"7793617870991";"40-1002";"NATURAL";"3"
"7793617871004";"40-1002";"TOSTADO";"3"
"7793617871011";"40-1002";"SURTIDO";"3"
"7793617871028";"40-1002";"SURTIDO";"3"
"7793617871035";"40-1002";"NEGRO";"3"
"7793617871042";"40-1002";"SURTIDO";"3"
"7793617871059";"40-1002";"SURTIDO";"3"
"7793617871066";"40-1002";"SURTIDO";"4"
"7793617871073";"40-1002";"NATURAL";"4"
"7793617871080";"40-1002";"TOSTADO";"4"
"7793617871097";"40-1002";"SURTIDO";"4"
"7793617871103";"40-1002";"SURTIDO";"4"
"7793617871110";"40-1002";"NEGRO";"4"
"7793617871127";"40-1002";"SURTIDO";"4"
"7793617871134";"40-1002";"SURTIDO";"4"
"7793617871141";"40-1053";"SURTIDO";"5"
"7793617871158";"40-1053";"SURTIDO";"5"
"7793617871165";"40-1053";"SURTIDO";"5"
"7793617871172";"40-1053";"SURTIDO";"5"
"7793617871189";"40-1053";"SURTIDO";"5"
"7793617871196";"40-1053";"SURTIDO";"5"
"7793617871202";"40-1053";"SURTIDO";"5"
"7793617871219";"40-1053";"SURTIDO";"5"
"7793617901770";"40-2011.3";"SURTIDO";"UNICO"
"7793617902197";"40-41";"NEGRO";"1/2"
"7793617915555";"40-12124";"SURTIDO";"1"
"7793617915654";"40-12124";"SURTIDO";"2"
"7793617915739";"40-12124";"SURTIDO";"1"
"7793617915746";"40-12124";"SURTIDO";"2"
"7793617915753";"40-12124";"SURTIDO";"3"
"7793617915869";"21-2015";"SURTIDO";"UNICO"
"7793617915937";"21-12093";"SURTIDO";"4"
"7793617915944";"21-12093";"SURTIDO";"6"
"7793617915951";"21-12093";"SURTIDO";"8"
"7793617915968";"21-12093";"SURTIDO";"10"
"7793617915975";"21-12093";"SURTIDO";"12"
"7793617938325";"21-12051";"SURTIDO";"S"
"7793617938332";"21-12051";"SURTIDO";"M"
"7793617938349";"21-12051";"SURTIDO";"L"
"7793617938578";"21-12058";"SURTIDO";"S"
"7793617938585";"21-12058";"SURTIDO";"M"
"7793617938592";"21-12058";"SURTIDO";"L"
"7793617938608";"21-12058";"SURTIDO";"XL"
"7793617938615";"21-12058";"SURTIDO";"XXL"
"7793617940342";"40-12124";"SURTIDO";"2"
"7793617961408";"40-12124";"SURTIDO";"4"
"7793617961453";"40-12124";"SURTIDO";"1"
"7793617965840";"40-3036.3";"SURTIDO";"UNICO"
"7793617966151";"40-2003.3";"SURTIDO";"UNICO"
"7793617978260";"40-12168";"SURTIDO";"2"
"7793617978284";"40-12168";"SURTIDO";"3"
"7793617980201";"21-2211";"SURTIDO";"UNICO"
"7793617980256";"21-2216";"SURTIDO";"UNICO"
"7793617984667";"40-6190";"NEGRO";"4"
"7793617984674";"40-6190";"NEGRO";"2"
"7793617984681";"40-6190";"NEGRO";"3"
"7793617984698";"40-6190";"BLANCO";"1"
"7793617984704";"40-6190";"BLANCO";"2"
"7793617984711";"40-6190";"BLANCO";"3"
